"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"285381187697004545","285372974914207745","39999078","","","2012-12-30 13:45:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@DB_Bahn ok, aber warum wurde die Verbindung bei einer erneuten suche noch mal angezeigt?"
"285371144989724672","","","285043065444507649","959201","2012-12-30 13:05:57 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @Katti: Falls jemand eine fähige Mitarbeiterin im Bereich Online-Redaktion/Social Media braucht: ich bin ab Ende Januar 2013 zu haben."
"285369494929539072","285368830740557825","39999078","","","2012-12-30 12:59:24 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@DB_Bahn es wurde mir in der Suche angezeigt, beim Buchen kam 'nicht Verfügbar', dann habe ich noch mal gesucht, es wurde wieder angezeigt"
"285366529476923392","285366306503540736","17564058","","","2012-12-30 12:47:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@thegcat Skype?"
"285366211775168513","285365756072448000","17564058","","","2012-12-30 12:46:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@thegcat aso du willst es für 2.x erweitern?"
"285365925002215425","285311945819709440","39999078","","","2012-12-30 12:45:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@DB_Bahn ja, 8 Uhr irgend was ICE Dortmund &gt; Berlin"
"285365582067535872","285362096315719680","17564058","","","2012-12-30 12:43:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@thegcat glaube nicht das Cap die weis, du könntest Rails requiren oder Bundler fragen, was hast du den vor?"
"285159098822057984","","39999078","","","2012-12-29 23:03:21 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@DB_Bahn warum kann ich um 23:58 einen Sparpreis für in 3 Tagen nicht buchen?"
"284244982783684608","","","171835188207304704","19523873","2012-12-27 10:30:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @DrWaumiau: To-Do:

☑ Liste erstellen
☑ Punkt 1 abhaken
☑ sich freuen dass schon 2 Punkte abgehakt sind
☐ zur Belohnung ein kleines N ..."
"283971672778866688","283969905307566080","41772499","","","2012-12-26 16:24:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@klaustopher bei welcher Staffel bist du jetzt? @thegcat"
"283951108014104576","283611028724539392","19105297","","","2012-12-26 15:03:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@lelei die würde ich auch gerne mal für 1-2 Tage testen"
"283949651869171713","283594649921257475","41772499","","","2012-12-26 14:57:27 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@klaustopher you mean 4 1/5 Seasons ;)"
"283705357199626240","","","283200712710688768","10406212","2012-12-25 22:46:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @hoch21: Ach Weihnachten! Ich freue mich auf den schönen Baum*, die lieben Verwandten*, das Beisammensein* und die tollen Geschenke*! ..."
"283680031291613185","","","283222610333028354","129807640","2012-12-25 21:06:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Darth_Lehrer: Erzbischof Zollitsch: ""Jesus wäre heute auf Facebook und Twitter"". Okay. Aber mit nur 12 Followern wäre er in beiden N ..."
"283679079914434561","","","283214126778576896","16122852","2012-12-25 21:02:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @sebastianseelig: MERRY
WHATEVER
DOESN'T
OFFEND
YOU http://t.co/XCPXzNrW","http://instagr.am/p/Tn0isoFLIH/"
"282673071142363136","","","","","2012-12-23 02:24:46 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","ich wache auf und sehe in den Spiegel ..."
"282636843319709696","282210252475224064","25992708","","","2012-12-23 00:00:49 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rzwodezwo 👍💰"
"282520822910947328","","","","","2012-12-22 16:19:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Da das mit dem Weltuntergang gestern nichts geworden ist, muss ich jetzt wohl doch diesem pseudo religions Konsumwahn folgen!"
"282156618697818113","","","","","2012-12-21 16:12:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","So zickig wie meine Tochter heute ist, scheint die ihre eigene Apokalypse zu planen"
"282135366574690304","","","282011194074742784","14978473","2012-12-21 14:48:07 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @helgethomas: #weltuntergang ist wie #windows. ständig neue versionen. viel werbung. aber nix passiert."
"282090446312841216","281875572089577472","415799500","","","2012-12-21 11:49:38 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@schn1ttchen 
def url_for(*args)
super + ""/""
end"
"282088826795618304","","","281863622454554624","157251652","2012-12-21 11:43:11 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @Alf_Shumway: Diejenigen, die nicht an den Weltuntergang glauben, haben ja den Vorteil, dass sie danach sagen können:

""Ich hab's gew ..."
"281891653248225281","","","281780546630193152","15494684","2012-12-20 22:39:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @zeitweise: Wer bringt eigentlich die Geschenke für Pepsi-Trinker?"
"281843534091386881","","","281766199820427264","14979432","2012-12-20 19:28:29 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @benjaminnickel: Vielleicht verlängert Obermann ja um 24 Monate, wenn er ein iPhone 5 dazu kriegt."
"281838678341464064","","","","","2012-12-20 19:09:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Ich muss jedes mal schmunzeln wenn jemand sagt „… aber ich glaube …“ sagt #aberglaube"
"281802282511765504","281802198931877888","15035029","","","2012-12-20 16:44:34 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@sippndipp THX"
"281801718444986369","281798499782242305","15035029","","","2012-12-20 16:42:19 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@sippndipp am 3 Freitag oder gibt's keinen festen Tag?"
"281788681365377024","281724889373753344","15321182","","","2012-12-20 15:50:31 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@MagisterNavis hast du externe Laufwerke angeschlossen?"
"281787409761460225","281787160405884929","15035029","","","2012-12-20 15:45:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@sippndipp habt ihr schon nen Termin? Oder gibt’s nen Intervall?"
"281785794321068032","281707594618384384","15035029","","","2012-12-20 15:39:03 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@sippndipp @9elements würde gerne mal Gast bei einem eurer Inovations Days sein!?"
"281785436937007107","","","","","2012-12-20 15:37:38 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","heureka"
"281724923590889472","","","281552017053331457","14761655","2012-12-20 11:37:10 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @tenderlove: This looks essential for Rails 4: https://t.co/LCI7CeKT","https://github.com/rails/rails/pull/8563"
"281512404813230080","","","281244392369561600","375149824","2012-12-19 21:32:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @DanielRJStecher: Verkehrte Welt: Kinder Überraschungseier sind verboten, automatische #Waffen erlaubt in den USA #Newtown #Colombine ..."
"281507992610951168","","","","","2012-12-19 21:15:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",". @unter_mir hat wohl recht was den @moonbeamlabs betrifft http://t.co/4V80Njwp","http://img.ly/r0b7"
"281507161518002176","","","281424517379801089","26476911","2012-12-19 21:11:52 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @t5a: wir glauben, jeder Amerikaner sei schießwütiger Waffennarr, halten Amerikaner aber für dumm, weil sie glauben, jeder Deutsche s ..."
"281438597314404352","281437865546764289","15321182","","","2012-12-19 16:39:25 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@MagisterNavis jep, NAT und Router machen zu viele Probleme, daher wenn möglich immer Mobilnetz, ist einfacher und Ressourcen sparender"
"281437610851848192","281421462710128640","15321182","","","2012-12-19 16:35:29 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@MagisterNavis @vivianmeally bei den Mobilfunk Geräten kommen die Pushes immer per Mobilfunknetz"
"281396287012757504","","","","","2012-12-19 13:51:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",". @GRAVIS_Germany gehört jetzt zu Mobielkom, nicht alles was Grün ist passt auch zusammen"
"281198333974953984","","","281072068487942144","14147645","2012-12-19 00:44:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @oetting: Döner Kebab, ein Qualitätsprodukt aus Deutschland. #prag http://t.co/RnQYYC2a","http://twitter.com/oetting/status/281072068487942144/photo/1"
"281195054452846593","281030081214832642","1321591","","","2012-12-19 00:31:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@koos soll wahrscheinlich ein Retrodesign sein ;)"
"281103901804068864","","","","","2012-12-18 18:29:27 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","it seems as if the work of the last night was good, 2 new gem with each 100-150 Downloads in ~12h http://t.co/Ce0QP78M http://t.co/JnSqjbOO","http://bit.ly/TvzsCP","http://bit.ly/12ngraU"
"281102081773932544","","","","","2012-12-18 18:22:13 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","stelle fest das ich @instagram anscheinend nie genutzt habe http://t.co/brnszckX","http://img.ly/qY2k"
"281005204160278528","","","280764240346873856","22386062","2012-12-18 11:57:16 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @steveklabnik: Last night I had insomnia and wrote a gem, RequestStore. Don't use Thread.current to store globalish state! http://t.c ..."
"280903551004311553","","","280737439671267328","217763712","2012-12-18 05:13:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @SpatzenKasten: Sehr geehrte Damen und Herren,

hiermit erstatte ich Anzeige gegen:

BILD digital GmbH &amp; CO. (cont) http://t.co/q ..."
"280648950804004864","","","280440425410617344","465471372","2012-12-17 12:21:38 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @Jedi_am_Mittag: Man kann entweder vernünftig sein. Oder leben."
"280425018998005760","","","279994696934248448","14599545","2012-12-16 21:31:49 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @jensbest: “Wir haben Gott aus unseren Schulen entfernt, deswegen starben diese Kinder.“ sagt kein afghanischer Taliban, sondern US-P ..."
"280344036366229504","","","279891509657096192","6413902","2012-12-16 16:10:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Weltregierung: NPD Plakate, wie sie sein sollten ;-) http://t.co/WpOI8ggx","http://twitter.com/Weltregierung/status/279891509657096192/photo/1"
"279761074188853249","","","","","2012-12-15 01:33:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Huch"
"279725565387358208","279565950389465088","17129996","","","2012-12-14 23:12:26 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@vivianmeally warum?"
"279725401784344576","","","279565104033431553","449049406","2012-12-14 23:11:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Wurfsternpingu: Ich glaube meine Frau hat Kleidergröße 42. Ich habe einen 42“ Fernseher und wenn sie davor steht, verdeckt sie genau ..."
"279481838853033984","279289748688883712","41772499","","","2012-12-14 07:03:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@klaustopher was ist das den für ein Client?"
"279413266629931010","","","","","2012-12-14 02:31:28 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Was trägt der @pontifex ? Einen Ratzefummel // via @twitkalk"
"279359132572737536","","","279222350191415297","16064783","2012-12-13 22:56:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @GNetzer: Ihr Zeuge. http://t.co/y3hqeumk","http://twitpic.com/bllwqn"
"278995240168337408","","","278869329347485696","370351068","2012-12-12 22:50:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @angryonrails: Rails classes aren't just fat, they're too big to fail."
"278994942301454336","","","","","2012-12-12 22:49:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Tiere dürfen nicht gebrandmarkt werden aber an kleinen Jungen darf rum geschnippelt werden?! Finde den Fehler …"
"278638113738350592","","","278637667237892096","29038088","2012-12-11 23:11:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @HAL9000_: Programming a computer in Visual BASIC is the equivalent of going to a foreign country and shouting ""DO YOU SPEAK ENGLISH?"""
"278634305352265729","","","","","2012-12-11 22:56:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @juliancheal: @apotonick @railsberry I could listen to you all day bro."
"278552712491192321","278464292674740224","19105297","","","2012-12-11 17:31:56 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@lelei ist es nicht so das Händler die Verpackung zurück nehmen müssen? Deswegen auch immer die Abfallbehälter hinterm Kassenbereich?"
"278493172072607744","278225223793397761","2284151","","","2012-12-11 13:35:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@343max hafte du deinen Flug gestern noch bekommen?"
"278279302544502786","","","278277878796410880","5751892","2012-12-10 23:25:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @mspro: (dieses bild im kopf, wie mark zuckerberg über das stromkabel stolpert …)"
"278270517201485826","","","177887034193620992","224145967","2012-12-10 22:50:35 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Schlachtzeile: Immer wenn Eltern zu einem Kind sagen: ""Du hast nur zu viel Fantasie!"", verliert eine Elfe ihre Flügel und legt sich  ..."
"278259075945484288","","","189820824365174785","536597638","2012-12-10 22:05:08 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Pinguist: Mein Rechner hat sich grad aufgehängt. Meine Wäsche macht das nie."
"278252838239469569","","","278171221550571521","932809477","2012-12-10 21:40:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Balmmdogg: The #surface is such a cool device that we want to keep it to our selfs , instead of selling it."
"278252353805750275","","","","","2012-12-10 21:38:25 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Touchdown #vorfeldtweet http://t.co/qAKU9NfX","http://img.ly/qHYH"
"278250843772432385","","","","","2012-12-10 21:32:25 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Flugzeugenteisung #vorfeldtweet http://t.co/dLs8b6ni","http://yfrog.us/0deflvgwehxjqjubbrhaycwfz"
"278222198089596928","","","","","2012-12-10 19:38:35 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Wenigstens auf dem Rückweg pünktlich #vorfeldtweet mit Schnee http://t.co/TNnnWgV6","http://img.ly/qHNc"
"278218023557545985","278188946482151425","2284151","","","2012-12-10 19:22:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@343max und wie lange durftest du warten? Bei mir waren es alles in allem 5 Stunden warten mit @airberlin von Düsseldorf nach Salzburg"
"278217482324566018","","","","","2012-12-10 19:19:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Weihnachten bei RedBull http://t.co/3jp5L2XV","http://img.ly/qHLn"
"278217334324330496","","","","","2012-12-10 19:19:16 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Das ist mal nen cooles Kennzeichen für nen Taxi http://t.co/jcO9FC9U","http://img.ly/qHLj"
"278084064689418240","","","","","2012-12-10 10:29:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Jetzt weis ich auch warum der Flug Verspätung hat, Mehdorn ist ja von der Bahn zu AirBerlin gewechselt http://t.co/6O12oZMt","http://img.ly/qGXm"
"278080700442357760","","","","","2012-12-10 10:16:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Sitzen mit 3,5 Stunden Verspätung im Flieger und jetzt soll es noch mal 45 Minuten bis zum Abflugfenster dauern"
"278076960171765760","278014425758318593","15071293","","","2012-12-10 10:01:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@DerWesten aktuell sind Verspätungen von über 3 1/2 Stunden gegeben"
"278070718107897857","","","277868171107659776","819606","2012-12-10 09:36:40 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @janl: “Apple brings Jobs back”

From the department of not so clever headlines (@SZ)

http://t.co/ZU7LZ0mz","http://www.sueddeutsche.de/wirtschaft/industriejobs-apple-holt-jobs-zurueck-1.1545038"
"278068168080105472","","","","","2012-12-10 09:26:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","OH:
Kapitän: „Danke das sie ihre gute beibehalten haben“
Gast: „WELCHE GUTE LAUNE?!“"
"278066577289666560","","","","","2012-12-10 09:20:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","#vorfeldtweet http://t.co/Z6EVEecG","http://img.ly/qGTc"
"278057543723536385","","","","","2012-12-10 08:44:19 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","4 Stunden Warteschlange vorm Checkin, somit jetzt 3 Stunden nach geplantem Abflug im Checkin"
"277831108048084993","","39999078","","","2012-12-09 17:44:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@DB_Bahn in NRW wir zur Zeit die S2 überall auf den Anzeige Tafeln als RE2 angezeigt #oberhausenhbf #duisburghbf http://t.co/Qe7IKHp0","http://img.ly/qFAi"
"277564139277258752","","","277531717412204546","456530391","2012-12-09 00:03:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @TomVanOrten: Entschuldigung, wenn ich mich etwas ungeschickt anstelle, ich lebe zum ersten Mal."
"277444434977759233","","","277364321917493248","776908130","2012-12-08 16:08:02 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Over_The_World_: Ich finde am 21.12 sollten alle Energiekonzerne für 10 Min den Strom abstellen nur um zu sehen wie die Leute durchd ..."
"277410631290871808","277117762541846528","14761655","","","2012-12-08 13:53:43 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@tenderlove nice, when we can take a look on it?"
"276991941709791232","","","","","2012-12-07 10:09:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","In Bochum ist es schon viel weißer als in Dortmund http://t.co/JKXkfx84","http://img.ly/qA6v"
"276844740127903744","","","","","2012-12-07 00:25:04 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Check out the 12 Days of Christmas app and receive a new gift from iTunes every day from 26 December to 6 January. http://t.co/og6NgHMY","http://www.itunes.com/12days"
"276842211226812417","276771847922671616","2897551","","","2012-12-07 00:15:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@brixen what is the benefit for the developer to bake a DB to a Programming Language Dependency?"
"276819570625495040","276698807650103297","934981","","","2012-12-06 22:45:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@tmschndr you can configure (command line) TM to backup on every Network Store, it save a Diskimage on the NFS and Backup in this"
"276818314058145793","","15964914","","","2012-12-06 22:40:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@bitsundso man kann Facebook auch per Handynummer nutzen http://t.co/D7lmhRuU","http://img.ly/qzhy"
"276817735923675136","276690858265419777","10934052","","","2012-12-06 22:37:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@DASGiB oder den Reparateur wechseln, alles über 3 Stunden ist nicht gerechtfertigt"
"276817472689143809","276690858265419777","10934052","","","2012-12-06 22:36:43 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@DASGiB was hat es den, Grantiefall bei Apple? Dann könntest du nen vorab Tausch machen"
"276813734809321472","","","","","2012-12-06 22:21:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",".@DB_Bahn das sind also die neuen renovierten IC’s? ;) http://t.co/WuaHR6yX","http://img.ly/qzfJ"
"276807983613227008","276487566281306112","22386062","","","2012-12-06 21:59:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@steveklabnik „Wallstreet“ is an european foreign language school http://t.co/GKlGcIwG","http://bit.ly/THZvsk"
"276755511049850880","276423339650732032","13334762","","","2012-12-06 18:30:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@github nice, I wan’t the same for deleting files &lt;3"
"276082409580134400","276081733374464000","415799500","","","2012-12-04 21:55:50 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@schn1ttchen i’m for a open api, for changes we (should) have test’s"
"276081455749275648","276079712755908608","415799500","","","2012-12-04 21:52:03 +0000","web","@schn1ttchen true, but a api with limited possibilities, cut of flexibility, brings limitations and represses new"
"276079704916774912","276058899419901954","15150116","","","2012-12-04 21:45:05 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@evilhackerdude or a vigrant"
"276079601640415232","276058899419901954","15150116","","","2012-12-04 21:44:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@evilhackerdude foreman?"
"276079345762701312","276078745545236480","415799500","","","2012-12-04 21:43:39 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@schn1ttchen that is a political problem. with private ‘where’ you need for example many monkey patching to make api form a gem to a model"
"276078687051456513","","","276053092447969280","17564058","2012-12-04 21:41:02 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @thegcat: Ach ja: Napalm Wings vom The Bird sind napalmig *Tränchen unterdrück*"
"276078417265426432","276077452952993792","415799500","","","2012-12-04 21:39:58 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@schn1ttchen i don’t agree with you. make a convention in your coding guidelines?"
"276077329443348480","276075143707631616","415799500","","","2012-12-04 21:35:39 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@schn1ttchen i think you need many hacks. why you want to do that? why cut off the api?"
"276074527560179712","276074029289455616","415799500","","","2012-12-04 21:24:31 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@schn1ttchen no I mean ‘User.posts’ use ‘Post.where(user_id: self.id)'"
"276073698186903552","276045305131184128","415799500","","","2012-12-04 21:21:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@schn1ttchen and how do you want to handle loading of relations? //cc @modetojoy"
"275622488266915840","","","275585220802117632","959201","2012-12-03 15:28:16 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @Katti: ""Plötzlicher Wintereinbruch im Dezember"". Finde den Fehler."
"275247321703407618","","","275143405879844864","46957751","2012-12-02 14:37:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @nathanmarz: Inside an Amazon warehouse http://t.co/3xcImD3t","http://imgur.com/a/q1WIO"
"275032016028848129","","","275023340870193153","2716671","2012-12-02 00:21:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @michelb: Web 2.0. Wer’s Internet versioniert hat’s eben immer noch nicht verstanden. (Oder sollte sich ein neues Marketing-Buch kaufen.)"
"275030877375971328","","","","","2012-12-02 00:17:25 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Nimm dir das Leben und las es nicht mehr los …"
"274989690275364866","274879421972901889","1321591","","","2012-12-01 21:33:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@koos irgend wo auf dem Bild bin ich zu sehen ;)"
"274983350710722560","","","273063716021497856","3374231","2012-12-01 21:08:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @mxcl: OSS zealots love Samsung and hate Apple. Samsung’s contributions to OSS: nada. Apple’s: Webkit, LLVM, Clang, Darwin, MacRuby,  ..."
"274594384434053121","","16361412","","","2012-11-30 19:22:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@agento alles gute"
"274535326779863040","","","","","2012-11-30 15:28:17 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","iTunes 11 ist doch immer noch der gleiche alte Rotz, nur mit neuem “CSS”"
